tiploc,lat,lon
DLMYJN,55.98124694824219,-3.3771824836730957
DLMYUPL,55.98346710205078,-3.3789172172546387
DLNCRDH,56.80231475830078,-4.083614349365234
DLNSPDL,56.831817626953125,-4.224254131317139
DLRE665,55.9500846862793,-4.580958843231201
DLREOCH,55.947322845458984,-4.577408790588379
DLRYMPL,55.41963195800781,-4.597168445587158
DLTN,54.52093505859375,-1.5462725162506104
DLTN854,54.53711700439453,-1.5571587085723877
DLTN864,54.529598236083984,-1.5439033508300781
DLTN866,54.529598236083984,-1.5438541173934937
DLTN884,54.523338317871094,-1.5454597473144531
DLTN911,54.51366424560547,-1.5469192266464233
DLTN917,54.51145935058594,-1.548082947731018
DLTN919,54.51145935058594,-1.5480362176895142
DLTNCBE,54.5144157409668,-1.5082337856292725
DLTNDBP,54.51884078979492,-1.5473730564117432
DLTNDPL,54.511566162109375,-1.5481500625610352
DLTNDS,54.51870346069336,-1.5476524829864502
DLTNECX,54.43134307861328,-1.5134388208389282
DLTNN,54.52787780761719,-1.5443345308303833
DLTNPKL,54.5195198059082,-1.5475503206253052
DLTNS,54.515995025634766,-1.5470983982086182
DLTNUGL,54.520687103271484,-1.5455996990203857
DLTNUPL,54.521278381347656,-1.5461961030960083
DLTNUS,54.52838897705078,-1.5439509153366089
DLTNUSF,54.52556228637695,-1.5447101593017578
DLTNUSG,54.52806091308594,-1.5441131591796875
DLWYDLN,53.051517486572266,-3.8846046924591064
DMARBSC,53.22187042236328,-3.027834415435791
DMARSGB,53.229156494140625,-3.0285093784332275
DMARSHJ,53.22672653198242,-3.0269529819488525
DMARSRS,53.22853469848633,-3.0280988216400146
DMBR933,55.946285247802734,-4.5609636306762695
DMBR938,55.94669723510742,-4.573943614959717
DMBRCCE,55.94582748413086,-4.5591044425964355
DMBRTNC,55.946529388427734,-4.5675153732299805
DMBRTNE,55.942562103271484,-4.554185390472412
DMBRTNL,55.94640350341797,-4.568392753601074
DMCKSCT,52.334346771240234,0.23905789852142334
DNBGHNJ,52.020084381103516,-0.7563989162445068
DNBGHSJ,52.0091438293457,-0.7432581186294556
DNDL,53.57279968261719,-1.6631741523742676
DNFRMLE,56.068206787109375,-3.452126979827881
DNFRMQM,56.0803337097168,-3.421302318572998
DNLP,55.71147155761719,-4.532620429992676
DNNG605,53.35329055786133,-1.2272943258285522
DNNG606,53.35331344604492,-1.227244257926941
DNNGCLJ,53.363067626953125,-1.2325652837753296
DNRAGIT,54.87744140625,-4.887824535369873
DNROBIN,57.98591995239258,-3.947152614593506
DNSDCPA,55.86246109008789,-4.358614444732666
DNSDCPG,55.86161422729492,-4.357928276062012
DNSDFLT,55.86161804199219,-4.35785436630249
DNSDLP,55.869571685791016,-4.365618705749512
DNSN,54.95000457763672,-1.6414508819580078
DNTG,53.44929122924805,-1.9707539081573486
DNTON,53.45740509033203,-2.1308462619781494
DNTONJN,53.46583938598633,-2.1238505840301514
DNTOSTJ,53.453086853027344,-2.1352009773254395
DOBSBRW,53.54130935668945,-2.513292074203491
DOCKYDP,50.38224411010742,-4.175943374633789
DODWRTH,53.54432678222656,-1.5317580699920654
DOEHAYF,53.12221145629883,-1.3682416677474976
DOKJNSP,51.54324722290039,-0.13151879608631134
DOKJSSP,51.5396614074707,-0.12985189259052277
DOLAU,52.29498291015625,-3.263387680053711
DOLEHAM,50.91862487792969,0.6100255250930786
DOLGARG,53.185943603515625,-3.823160171508789
DOLM825,51.09119415283203,1.0888195037841797
DOLM836,51.0911979675293,1.088819146156311
DOLMCR,51.092002868652344,1.0973023176193237
DOLMCTL,51.09120178222656,1.0888160467147827
DOLMDGL,51.091190338134766,1.0888224840164185
DOLMEB,51.09122085571289,1.0888077020645142
DOLMEST,51.09233856201172,1.1035101413726807
DOLMGBF,51.09192657470703,1.0972999334335327
DOLMGET,51.09120559692383,1.0888160467147827
DOLMLHS,51.091617584228516,1.0973130464553833
DOLMLL,51.09162139892578,1.0951827764511108
DOLMORS,51.091705322265625,1.0973089933395386
DOLMWB,51.091209411621094,1.0888117551803589
DOLMWJN,51.09099197387695,1.0703758001327515
DOLMWST,51.091190338134766,1.0871444940567017
DOLPHNJ,51.50922775268555,-0.5643442869186401
DONC,53.5222282409668,-1.1400221586227417
DONC105,53.578311920166016,-1.1921913623809814
DONC106,53.57643508911133,-1.1872038841247559
DONC108,53.16042709350586,-0.8165221214294434
DONC191,53.48293685913086,-1.0721923112869263
DONC236,53.4993896484375,-1.1063374280929565
DONC249,53.50786209106445,-1.1343226432800293
DONC254,53.509918212890625,-1.1366746425628662
DONC269,53.51583480834961,-1.1398791074752808
DONC275,53.516563415527344,-1.140357494354248
DONC276,53.51948547363281,-1.140265941619873
DONC281,53.523719787597656,-1.1397223472595215
DONC298,53.525821685791016,-1.1396162509918213
DONC300,53.541744232177734,-1.1367316246032715
DONC308,53.52956008911133,-1.138522982597351
DONC470,53.51551055908203,-1.1462732553482056
DONC489,53.523338317871094,-1.1376694440841675
DONC866,53.679229736328125,-1.100462794303894
DONCBCJ,53.497798919677734,-1.0972039699554443
DONCBDL,53.506954193115234,-1.1332650184631348
DONCBDR,53.50786209106445,-1.1344281435012817
DONCBDY,53.5067138671875,-1.1331781148910522
DONCBJN,53.51466751098633,-1.139788031578064
DONCBRE,53.52126693725586,-1.1447949409484863
DONCBRN,53.55429458618164,-1.478047251701355
DONCBUY,53.50873565673828,-1.1361795663833618
DONCCRS,53.518760681152344,-1.1403876543045044
DONCDCE,53.52983093261719,-1.1364284753799438
DONCDD5,53.50343322753906,-1.1208760738372803
DONCDDF,53.501670837402344,-1.1133065223693848
DONCDDG,53.50138854980469,-1.112043023109436
DONCDDY,53.500694274902344,-1.109019160270691
DONCDFL,53.50299835205078,-1.117074966430664
DONCDNJ,53.502899169921875,-1.1183189153671265
DONCDRP,53.498416900634766,-1.1053284406661987
DONCDSJ,53.498321533203125,-1.1050504446029663
DONCECD,53.51445007324219,-1.1456371545791626
DONCEP,53.50827407836914,-1.1274795532226562
DONCEWS,53.5077018737793,-1.1263034343719482
DONCHGB,53.51499557495117,-1.1471301317214966
DONCHJN,53.50454330444336,-1.1751785278320312
DONCHRS,53.515113830566406,-1.1476622819900513
DONCICR,53.47471618652344,-1.112886667251587
DONCIEP,53.50981903076172,-1.1345741748809814
DONCIGB,53.478126525878906,-1.1111631393432617
DONCIPO,53.4747314453125,-1.1129512786865234
DONCIVI,53.47810745239258,-1.11105477809906
DONCLCJ,53.48566436767578,-1.0753463506698608
DONCLIP,53.50996017456055,-1.1347421407699585
DONCLMD,53.50320053100586,-1.1180546283721924
DONCMDF,53.526912689208984,-1.1395026445388794
DONCMRD,53.522884368896484,-1.139271855354309
DONCMRG,53.52754592895508,-1.1397247314453125
DONCPCJ,53.50197219848633,-1.1135543584823608
DONCPS,53.50946044921875,-1.13344144821167
DONCPWD,53.509300231933594,-1.1331464052200317
DONCRFF,53.503299713134766,-1.1177260875701904
DONCRMT,53.50069046020508,-1.1111472845077515
DONCRPA,53.50435256958008,-1.120754599571228
DONCRPF,53.50413131713867,-1.1216869354248047
DONCRPG,53.503334045410156,-1.1176846027374268
DONCRPR,53.50712585449219,-1.1264148950576782
DONCRSG,53.5152587890625,-1.1459333896636963
DONCSCJ,53.48759460449219,-1.1066168546676636
DONCSJJ,53.51618194580078,-1.1439175605773926
DONCSNY,53.50287628173828,-1.1150271892547607
DONCSTS,53.515647888183594,-1.1397486925125122
DONCSWY,53.52946090698242,-1.1398309469223022
DONCUDA,53.50407028198242,-1.1217248439788818
DONCUDF,53.50404739379883,-1.1217464208602905
DONCUDG,53.503257751464844,-1.118016242980957
DONCUDY,53.50409698486328,-1.121705412864685
DONCVIR,53.5089225769043,-1.1313848495483398
DONCWCS,53.52124786376953,-1.1424497365951538
DONCWDY,53.5114860534668,-1.1330348253250122
DONCWFL,53.5222053527832,-1.1459110975265503
DONCWL2,53.5208740234375,-1.142338752746582
DONCWLS,53.52084732055664,-1.1425130367279053
DONCWRL,53.51455307006836,-1.144166111946106
DONCWWS,53.52180862426758,-1.1440671682357788
DONCWY,53.520591735839844,-1.1409119367599487
DONCWY6,53.52030944824219,-1.1407456398010254
DONNFHH,52.70431900024414,-2.4918391704559326
DONNGBF,52.704010009765625,-2.492602586746216
DONNGTJ,52.699886322021484,-2.506582498550415
DONNRFT,52.70413589477539,-2.4923057556152344
DONNSUM,52.704463958740234,-2.4914588928222656
DORE,53.32754135131836,-1.5153206586837769
DORESJ,53.322689056396484,-1.5115162134170532
DORESNJ,53.33385467529297,-1.510628342628479
DOREWJ,53.32197189331055,-1.5215861797332764
DORI273,52.36854934692383,-1.7470555305480957
DORIDCE,52.36783981323242,-1.7458256483078003
DORIDGE,52.3715934753418,-1.7525910139083862
DORIDSP,52.378116607666016,-1.759479284286499
DORIUPL,52.374267578125,-1.7553809881210327
DORK33,51.238792419433594,-0.3200348913669586
DORK35,51.23898696899414,-0.320500910282135
DORKBK9,51.24486541748047,-0.3260383903980255
DORKDSG,51.24185562133789,-0.32461538910865784
DORKING,51.24110794067383,-0.3240034878253937
DORMANS,51.15631103515625,-0.004083800129592419
DORNGTN,52.62646484375,-2.7709908485412598
DORTMND,51.517635345458984,7.458802700042725
DOUGLAS,54.14799499511719,-4.486541271209717
DOVE621,51.12950134277344,1.3033744096755981
DOVE623,51.12863540649414,1.3038166761398315
DOVERP,51.12608337402344,1.3048286437988281
DOVERPS,51.12532043457031,1.3048431873321533
DOVRCRT,51.93887710571289,1.2806938886642456
DOVYDPL,52.5666618347168,-3.9233157634735107
DOVYJN,52.56488800048828,-3.9237794876098633
DOWNDM8,52.607120513916016,0.36657029390335083
DOWNHAM,52.60466003417969,0.3657394051551819
DOWNHMR,52.60395431518555,0.3653342127799988
DRAXBJ,53.696250915527344,-1.0834593772888184
DRAXCEG,53.73582458496094,-1.0015426874160767
DRAXCRL,53.73578643798828,-1.0011565685272217
DRAXD16,53.724430084228516,-1.0019474029541016
DRAXD17,53.72317886352539,-1.00528883934021
DRAXEWS,53.7371826171875,-1.0006308555603027
DRAXFHH,53.73579788208008,-1.001283884048462
DRAXGBR,53.735816955566406,-1.001412272453308
DRAXGGB,53.74327850341797,-1.0017826557159424
DRAXGYP,53.74329376220703,-1.001896858215332
DRAYGJN,51.51582717895508,-0.33001619577407837
DRAYGRN,51.51642990112305,-0.33021101355552673
DRBY,52.9161262512207,-1.46254301071167
DRBY039,52.9093132019043,-1.4516366720199585
DRBYALL,52.91093444824219,-1.4615763425827026
DRBYCHC,52.92240905761719,-1.4618791341781616
DRBYCHF,52.9202766418457,-1.4520930051803589
DRBYCHG,52.9193115234375,-1.4499162435531616
DRBYCHS,52.919490814208984,-1.44979727268219
DRBYDOC,52.918235778808594,-1.4631701707839966
DRBYEL,52.9134407043457,-1.4626182317733765
DRBYEPS,52.9112663269043,-1.4566007852554321
DRBYFRG,52.910526275634766,-1.4578826427459717
DRBYGTS,52.91307830810547,-1.4615625143051147
DRBYHS,52.912925720214844,-1.4610099792480469
DRBYLNW,52.90361785888672,-1.4662973880767822
DRBYLRJ,52.912471771240234,-1.4623912572860718
DRBYRAM,52.90928649902344,-1.4533512592315674
DRBYRTC,52.908966064453125,-1.4535735845565796
DRBYRTN,52.91122817993164,-1.4586211442947388
DRBYSMJ,52.937217712402344,-1.467989444732666
DRBYSMN,52.94478225708008,-1.464107871055603
DRBYSMS,52.928524017333984,-1.468345046043396
DRBYSNJ,52.918548583984375,-1.463301181793213
DRBYTYN,52.912906646728516,-1.4539746046066284
DRBYWW,52.91215515136719,-1.4598090648651123
DRBYWWJ,52.913002014160156,-1.4619933366775513
DRCHCE,50.70932388305664,-2.432643175125122
DRCHFHH,50.7093620300293,-2.43306827545166
DRCHGBR,50.709381103515625,-2.430133581161499
DRCHJN,50.70528030395508,-2.4410250186920166
DRCHS,50.709075927734375,-2.4376461505889893
DRCHW,50.71092987060547,-2.4426581859588623
DRDAYSJ,51.454402923583984,-2.566957473754883
DREM537,56.00800323486328,-2.7708075046539307
DREM821,56.00722122192383,-2.771561861038208
DREM822,56.00701141357422,-2.7728397846221924
DREMCE,56.005393981933594,-2.785148859024048
DREMDPL,56.006134033203125,-2.7783026695251465
DREMJ,56.00507354736328,-2.7858316898345947
DREMUPL,56.00624084472656,-2.778351306915283
DRHM,54.779808044433594,-1.5814846754074097
DRHM356,54.79146194458008,-1.5706536769866943
DRHM357,54.78902053833008,-1.5729576349258423
DRHM358,54.78350067138672,-1.577825665473938
DRHM364,54.78408432006836,-1.5774767398834229
DRHMSDG,54.7823600769043,-1.579175353050232
DRIFD54,54.003929138183594,-0.4291796088218689
DRIFILD,54.00171661376953,-0.4342550039291382
DRIFSDG,54.00211715698242,-0.43371179699897766
DRIGBNF,54.379005432128906,-3.4497017860412598
DRIGCLR,54.377967834472656,-3.4476966857910156
DRIGG,54.377288818359375,-3.445068359375
DRKGW,51.236419677734375,-0.33884260058403015
DRKL128,52.78013610839844,-1.6280566453933716
DRKLECJ,52.78071594238281,-1.6290028095245361
DRKLFHH,52.78150177001953,-1.638107419013977
DRKLOCS,52.78170394897461,-1.6366380453109741
DRKLWCJ,52.786067962646484,-1.6374355554580688
DRLSTN,52.575706481933594,-2.0203731060028076
DRLSTNJ,52.571868896484375,-2.015413522720337
DRM5025,55.885597229003906,-3.91281795501709
DRM5026,55.88303756713867,-3.9160430431365967
DRMCHPL,55.904720306396484,-4.36285924911499
DRMFCHR,55.94123458862305,-4.77171516418457
DRMGLCH,55.86783218383789,-3.948033094406128
DRNGTOS,50.817447662353516,-0.4114539921283722
DRNIKML,50.3619384765625,-4.869037628173828
DRNSFDR,51.43328857421875,-0.19512000679969788
DRONFLD,53.30146789550781,-1.4694770574569702
DRTN,53.588035583496094,-1.5308586359024048
DRTW12,52.271141052246094,-2.148688554763794
DRTW68,52.24632263183594,-2.180466651916504
DRTW72,52.27106857299805,-2.1537914276123047
DRTWCHS,52.26829147338867,-2.1584525108337402
DRTWDGL,52.27129364013672,-2.1549582481384277
DRTWUGL,52.27309036254883,-2.153578758239746
DRUMRY,55.90464782714844,-4.385236740112305
DRYP,51.55304718017578,-0.10576330125331879
DRYP43,51.5516242980957,-0.10505740344524384
DRYP46,51.5576286315918,-0.10778950154781342
DRYTON,50.83238983154297,-0.7389402985572815
DTNG,51.296531677246094,0.17123889923095703
DTTHS,53.21952438354492,-3.0546789169311523
DUBBSJ,55.64415740966797,-4.720264434814453
DUBLFST,53.345314025878906,-6.196267604827881
DUBLINF,53.34622573852539,-6.221758842468262
DUDESTN,52.48817443847656,-1.8714524507522583
DUDLPT,52.52444839477539,-2.049315929412842
DUDNGHJ,51.55763244628906,-0.231270894408226
DUFIELD,52.988258361816406,-1.4858708381652832
DUFRYNW,51.66619110107422,-4.1034955978393555
DUFTOWN,57.45948791503906,-3.1320013999938965
DUIRNSH,57.32001495361328,-5.691191673278809
DUKEST,55.859039306640625,-4.212216377258301
DULNGHM,52.20148849487305,0.36577078700065613
DUMBRCK,55.84489822387695,-4.300921440124512
DUMFICI,55.057952880859375,-3.6505019664764404
DUMFOIL,55.070552825927734,-3.637300968170166
DUMFRES,55.072547912597656,-3.6043009757995605
DUMFRSJ,55.07025146484375,-3.601865291595459
DUMFRSY,55.069190979003906,-3.599375009536743
DUMFUS,55.06892013549805,-3.592991352081299
DUMPTNP,51.345916748046875,1.4244004487991333
DUNA43,56.193458557128906,-3.967325210571289
DUNADPL,56.186553955078125,-3.966278314590454
DUNADRS,56.1882209777832,-3.9671478271484375
DUNANCE,56.18805694580078,-3.967071294784546
DUNANE,56.18566131591797,-3.965714454650879
DUNANSB,56.18855667114258,-3.9672067165374756
DUNBAR,55.99824905395508,-2.5139787197113037
DUNBDCE,55.99778366088867,-2.513005018234253
DUNBSCE,55.997684478759766,-2.5124199390411377
DUNBUCE,55.9970703125,-2.510307788848877
DUNCRAG,57.33686065673828,-5.637263774871826
DUND672,56.45839309692383,-3.043548583984375
DUND697,56.45844650268555,-3.0436298847198486
DUND715,56.434364318847656,-2.9861996173858643
DUNDCJ,56.454166412353516,-2.979688882827759
DUNDCJC,56.45228576660156,-2.986737012863159
DUNDDMU,56.45612716674805,-2.973649024963379
DUNDECS,56.45589828491211,-2.9746923446655273
DUNDEHS,56.45621109008789,-2.973241090774536
DUNDETB,56.4565544128418,-2.9711530208587646
DUNDHSH,56.4566650390625,-2.9715516567230225
DUNDWCE,56.45560073852539,-2.975907802581787
DUNDWRL,56.45238494873047,-2.9872887134552
DUNDWTC,56.45305252075195,-2.9840855598449707
DUNGENS,50.934757232666016,0.9531955122947693
DUNK21,56.5550422668457,-3.5726659297943115
DUNKELD,56.55657196044922,-3.577409029006958
DUNKUS,56.556575775146484,-3.5768585205078125
DUNLGHR,53.294952392578125,-6.132323741912842
DUNROD,55.91868209838867,-4.843142509460449
DURSLEY,51.71763610839844,-2.3591933250427246
DUXFORD,52.086036682128906,0.16586460173130035
DVHL,53.29984664916992,-1.8899202346801758
DVNTYNJ,52.34922790527344,-1.1745487451553345
DVNTYSJ,52.337379455566406,-1.1524038314819336
DWBY,53.69160079956055,-1.6339287757873535
DWBYBC,53.676292419433594,-1.6241426467895508
DWBYCLR,53.67707824707031,-1.623104214668274
DWBYEJN,53.674068450927734,-1.6189409494400024
DWBYGBR,53.6788330078125,-1.6243995428085327
DWBYTIL,53.6788444519043,-1.6243445873260498
DWLEYFH,51.506099700927734,-0.44398200511932373
DWLEYLP,51.50545120239258,-0.44070151448249817
DYCE,57.20582962036133,-2.1928069591522217
DYCE223,57.21274948120117,-2.198169231414795
DYCERFM,57.217247009277344,-2.202671527862549
DYCLJN,53.70889663696289,-1.8552476167678833
DYFRYNA,52.7888069152832,-4.104832649230957
DYNEGF,51.6400260925293,-3.8452157974243164
DYNEVRJ,51.651737213134766,-3.8376998901367188
EALINGB,51.51478576660156,-0.30008649826049805
EALINGC,51.50973129272461,-0.2882210910320282
EARL123,51.23419952392578,-0.16904769837856293
EARL127,51.23222732543945,-0.16973060369491577
EARL136,51.22246170043945,-0.17009229958057404
EARL206,51.2274284362793,-0.17123159766197205
EARLFHH,53.35619354248047,-1.7447760105133057
EARLSWD,51.22751235961914,-0.17071150243282318
EASTBRK,51.43787384033203,-3.206188440322876
EASTHAM,51.49647521972656,-0.24698179960250854
EBBWJ,51.569095611572266,-3.007166862487793
EBOLDON,54.94635009765625,-1.4201632738113403
EBOLDUL,54.94860076904297,-1.4254190921783447
EBOU501,50.773681640625,0.2868494987487793
EBOU503,50.77292251586914,0.2865929901599884
EBOUOTM,50.771236419677734,0.28428220748901367
EBOURNE,50.76964569091797,0.2815515995025635
EBOUSID,50.77122497558594,0.28419229388237
EBSFACT,51.44330978393555,0.36822378635406494
EBSFDOM,51.442970275878906,0.32092079520225525
EBSFEJN,51.43478775024414,0.3239949941635132
EBSFLTI,51.44288635253906,0.3214142918586731
EBSFWJN,51.454654693603516,0.30901050567626953
EBWVALE,51.776695251464844,-3.202497959136963
EBWVPWY,51.756309509277344,-3.196049928665161
EBWVSGF,51.56490707397461,-3.006410837173462
EBWVTN,51.77637481689453,-3.2022600173950195
ECCL101,53.484825134277344,-2.323897361755371
ECCLES,53.485511779785156,-2.33294677734375
ECCLUGL,53.48554992675781,-2.332155466079712
ECKNGTL,52.06516647338867,-2.1134305000305176
ECLFECH,55.06646728515625,-3.2834270000457764
ECLR,52.47124481201172,0.9699203968048096
ECLRDJS,52.47230529785156,0.9637677073478699
ECLREXC,52.47020721435547,0.9687343239784241
ECLRFHH,52.46729278564453,0.9655287861824036
ECLSFLW,53.44158935546875,-1.4483047723770142
ECPK,53.430702209472656,-2.780475378036499
ECRO065,51.38106155395508,-0.09076560288667679
ECRO067,51.384830474853516,-0.08740430325269699
ECRO080,51.377159118652344,-0.090003103017807
ECRO082,51.37180709838867,-0.0928993970155716
ECRO128,51.37171936035156,-0.09278649836778641
ECROUS,51.37834930419922,-0.0924765020608902
ECROYDN,51.37626647949219,-0.09273660182952881
EDALE,53.36481857299805,-1.8172526359558105
EDALE16,53.37137222290039,-1.756037950515747
EDALERS,53.364479064941406,-1.8182486295700073
EDENVGL,54.62604904174805,-2.7136638164520264
EDERTON,57.83045196533203,-4.15378475189209
EDGELAJ,53.40827560424805,-2.92631196975708
EDGH,53.4025764465332,-2.947030544281006
EDGHCMD,53.403568267822266,-2.932398557662964
EDGHDHS,53.40324401855469,-2.932581901550293
EDGHDWG,53.401405334472656,-2.9517486095428467
EDGHGTS,53.402164459228516,-2.9438834190368652
EDGHSB,53.40339660644531,-2.9382662773132324
EDGNSWL,50.48585510253906,-3.5629560947418213
EDIDBRY,53.409515380859375,-2.2219207286834717
EDIN482,55.95094680786133,-3.1953163146972656
EDIN488,55.951019287109375,-3.1955180168151855
EDIN605,55.94651412963867,-3.1051197052001953
EDIN813,55.953243255615234,-3.1809542179107666
EDIN815,55.95293045043945,-3.1817867755889893
EDIN854,55.94810104370117,-3.1118075847625732
EDIN907,55.94397735595703,-3.2251648902893066
EDINBUR,55.952030181884766,-3.1890342235565186
EDINBUS,55.955387115478516,-3.1912403106689453
EDINGWY,55.94099044799805,-3.320307970046997
EDINPRK,55.92756652832031,-3.3077688217163086
EDMNGRN,51.62396240234375,-0.061775799840688705
EDNB,51.208370208740234,0.05986360087990761
EDNBGF,51.208641052246094,0.05696960166096687
EDNT,51.200069427490234,0.06739640235900879
EDPK,51.39066696166992,-0.02707589976489544
EDULWCH,51.46136474609375,-0.08058340102434158
EFARLGH,51.25529479980469,0.4845814108848572
EFLDPL,55.88999557495117,-4.240808010101318
EFLDTMD,55.89046859741211,-4.239950180053711
EFNG322,51.286441802978516,-0.42633968591690063
EFNGHMJ,51.291072845458984,-0.42037200927734375
EFNGJNK,51.28722381591797,-0.42520570755004883
EFNGS98,51.28908920288086,-0.42245718836784363
EGBRCRL,53.71040725708008,-1.1267824172973633
EGBRFLH,53.710289001464844,-1.1269148588180542
EGBRGBF,53.71023941040039,-1.1269760131835938
EGBROPS,53.71107482910156,-1.129207730293274
EGGESFD,50.887725830078125,-3.8750762939453125
EGHAM,51.42958068847656,-0.5460619926452637
EGLNSTJ,55.84821701049805,-4.2609076499938965
EGLSCDL,54.53388977050781,-1.347623348236084
EGLSCLF,54.52998352050781,-1.349801778793335
EGLSMSL,54.531192779541016,-1.3497798442840576
EGNGTNJ,52.862571716308594,-1.6193156242370605
EGRFRTH,53.79222106933594,-1.371539831161499
EGRMECC,51.04281234741211,-1.6781049966812134
EGRNSID,51.1246337890625,-0.020665299147367477
EGRNSTD,51.126625061035156,-0.01772570051252842
EGTON,54.43752670288086,-0.7618021965026855
EHBJN,52.444236755371094,-2.3706114292144775
EHMDCEJ,51.54222106933594,0.07464329898357391
EHMEMUD,51.54304504394531,0.0612763985991478
EHOLMSB,53.22748565673828,-0.5450158715248108
EIGG,56.879642486572266,-6.1272478103637695
EJSTNGB,51.34434509277344,0.7239335775375366
EKILBDE,55.76567459106445,-4.18403434753418
EKILBRD,55.766082763671875,-4.180334091186523
ELCT,51.49154281616211,-0.1939179003238678
ELDR143,55.840572357177734,-4.460610866546631
ELDRDBS,55.83866882324219,-4.476796627044678
ELDRDRS,55.83897399902344,-4.473754405975342
ELDRFLT,55.83880615234375,-4.47512149810791
ELDRGBR,55.838836669921875,-4.475131511688232
ELDRSCE,55.83894348144531,-4.4737548828125
ELDRSLI,55.83847427368164,-4.477964401245117
ELDRUPL,55.83931350708008,-4.4701690673828125
ELFORDL,52.6895866394043,-1.7015562057495117
ELGH,50.96870803833008,-1.3499408960342407
ELGH105,50.97805404663086,-1.3477369546890259
ELGH214,50.983436584472656,-1.3463821411132812
ELGH222,50.97266387939453,-1.3490328788757324
ELGH225,50.968936920166016,-1.34952974319458
ELGH228,50.97261428833008,-1.3503499031066895
ELGH230,50.9719352722168,-1.3491188287734985
ELGH241,50.965450286865234,-1.3504689931869507
ELGH243,50.96532440185547,-1.3506720066070557
ELGH245,50.96530532836914,-1.3507519960403442
ELGH247,50.96430587768555,-1.3513610363006592
ELGH26,50.97627639770508,-1.3480064868927002
ELGH372,51.01712417602539,-1.3297865390777588
ELGH81,50.95833969116211,-1.33929443359375
ELGH85,50.96335220336914,-1.3519766330718994
ELGH862,50.9254150390625,-1.4755243062973022
ELGH97,50.97385025024414,-1.360751748085022
ELGHABK,50.98130416870117,-1.3468334674835205
ELGHAFL,50.9637336730957,-1.3487708568572998
ELGHAGF,50.959720611572266,-1.3414241075515747
ELGHAGG,50.96227264404297,-1.345755934715271
ELGHBRM,50.96351623535156,-1.34928297996521
ELGHDCS,50.96630859375,-1.3500418663024902
ELGHEJN,50.9706916809082,-1.3495309352874756
ELGHENY,50.97825622558594,-1.347379446029663
ELGHFLD,50.9609375,-1.3514392375946045
ELGHGBR,50.96337127685547,-1.3499939441680908
ELGHHS,50.972564697265625,-1.3487341403961182
ELGHLWR,50.97804260253906,-1.3450332880020142
ELGHMCS,50.9662971496582,-1.3484594821929932
ELGHMY,50.966094970703125,-1.3496425151824951
ELGHPAD,50.98048782348633,-1.3459594249725342
ELGHSJN,50.961002349853516,-1.343851089477539
ELGHSLJ,50.97381591796875,-1.362839937210083
ELGHTMD,50.95874786376953,-1.3487800359725952
ELGHVQ,50.96624755859375,-1.3491437435150146
ELGHWJN,50.96760177612305,-1.3502873182296753
ELGIN,57.64280319213867,-3.3111155033111572
ELGINSB,57.64255142211914,-3.3196520805358887
ELGINY,57.643470764160156,-3.30574107170105
ELINTN,55.987091064453125,-2.662687301635742
ELLAND,53.69043731689453,-1.8262406587600708
ELLBNLL,51.548946380615234,-0.08858340233564377
ELLBNTH,51.47847366333008,-0.042622100561857224
ELLBSTH,51.473358154296875,-0.03933719918131828
ELME395,51.4003791809082,-0.047335200011730194
ELMERSE,51.398216247558594,-0.04953189939260483
ELMSWEL,52.23812484741211,0.9125444889068604
ELMTNAC,53.26555633544922,-1.2166062593460083
ELMW,51.41692352294922,0.04433109983801842
ELPHNAC,51.49400329589844,-0.09876249730587006
ELSC,53.4986572265625,-1.4275604486465454
ELSENHM,51.92070388793945,0.22784839570522308
ELSHAM,53.580692291259766,-0.4613491892814636
ELSMCFL,53.28513717651367,-2.906754732131958
ELSMGBF,53.28363800048828,-2.902994394302368
ELSMLHS,53.281402587890625,-2.880072593688965
ELSMMWF,53.283424377441406,-2.902742385864258
ELSMPCS,53.285118103027344,-2.9065494537353516
ELSMPDB,53.283809661865234,-2.903160572052002
ELSMPFH,53.28401565551758,-2.903341293334961
ELSMPGY,53.28508758544922,-2.906658172607422
ELSMPOC,53.283111572265625,-2.8801376819610596
ELSMPRT,53.28207778930664,-2.895616292953491
ELSMPTC,53.28132629394531,-2.880091428756714
ELSMRPE,53.28135681152344,-2.88018536567688
ELSMRPW,53.282859802246094,-2.905301094055176
ELSMUDG,53.28131866455078,-2.8837013244628906
ELST630,52.09768295288086,-0.48237279057502747
ELSTFHH,52.10047149658203,-0.4809277057647705
ELSTGBF,52.100215911865234,-0.4810413122177124
ELSTORS,52.10022735595703,-0.48109129071235657
ELSTOW,52.097572326660156,-0.4824464023113251
ELTHAM,51.455657958984375,0.05252939835190773
ELTON,52.952117919921875,-0.855075478553772
ELTR,51.65234375,-0.2795395851135254
ELVFOOT,55.43723678588867,-3.6544744968414307
ELVWATV,55.336830139160156,-3.485619306564331
ELWD,52.3664665222168,-1.8612091541290283
ELYY,52.390159606933594,0.2661862075328827
ELYY253,52.37547302246094,0.2576132118701935
ELYY259,52.380943298339844,0.2630716860294342
ELYY288,52.3934440612793,0.2699604034423828
ELYY776,52.40686798095703,0.29492929577827454
ELYYDLN,52.384700775146484,0.2612457871437073
ELYYDTS,52.38869857788086,0.2642141878604889
ELYYFLT,52.404144287109375,0.2968272864818573
ELYYGBF,52.40492248535156,0.29527491331100464
